EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,EducationField,Education,MonthlyIncome,PercentSalaryHike,StockOptionLevel,OverTime,BusinessTravel,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,PerformanceRating,TrainingTimesLastYear,NumCompaniesWorked,YearsAtCompany,YearsWithCurrManager,TotalWorkingYears,Attrition,AttritionLabel,AttritionRiskScore,RiskCategory
1692,37,Male,Married,Research & Development,Manufacturing Director,4,Medical,3,17811,24,1,No,Travel_Rarely,18,1,3,2,3,4,6,5,2,19,1,Yes,0.46059389027693937,Medium
1693,38,Male,Married,Research & Development,Research Scientist,4,Medical,4,19142,21,2,No,Travel_Rarely,12,1,1,2,3,0,1,20,12,17,0,No,0.29896523627836236,Low
1694,27,Male,Single,Sales,Sales Executive,1,Other,2,18492,12,2,No,Travel_Rarely,5,4,3,1,3,2,0,12,7,12,0,No,0.25023344662927866,Low
1695,22,Male,Single,Sales,Sales Representative,4,Life Sciences,3,4401,16,1,No,Travel_Rarely,9,2,2,3,3,0,5,36,0,2,1,Yes,0.3584958844792617,Medium
1696,53,Male,Married,Research & Development,Research Scientist,2,Life Sciences,2,11681,11,2,No,Travel_Rarely,20,2,3,1,3,1,5,24,16,35,0,No,0.4364285305142742,Medium
1697,23,Male,Divorced,Sales,Sales Executive,2,Marketing,3,15453,13,0,No,Travel_Rarely,28,4,2,2,3,0,9,25,11,8,0,No,0.4205758848653477,Medium
1698,43,Male,Divorced,Research & Development,Laboratory Technician,2,Life Sciences,2,7793,14,0,No,Travel_Rarely,26,2,1,3,3,3,1,38,3,27,0,No,0.42931201806557767,Medium
1699,21,Female,Divorced,Sales,Sales Executive,2,Medical,1,18938,23,2,Yes,Travel_Rarely,18,1,2,1,3,3,0,19,12,6,1,Yes,0.619916524428354,High
1700,56,Female,Single,Research & Development,Manufacturing Director,1,Medical,1,2079,13,1,No,Travel_Rarely,19,4,3,3,3,2,9,32,30,35,0,No,0.3780417300473395,Medium
1701,56,Female,Married,Research & Development,Laboratory Technician,4,Life Sciences,1,2859,23,1,No,Travel_Rarely,3,1,2,2,3,4,2,13,12,39,0,No,0.4211149667677719,Medium
1702,52,Male,Married,Sales,Sales Executive,4,Human Resources,2,13399,16,0,No,Travel_Rarely,9,3,1,3,3,0,9,35,6,37,0,No,0.3708997717823727,Medium
1703,18,Female,Divorced,Sales,Sales Executive,3,Life Sciences,3,3948,21,2,Yes,Travel_Rarely,4,3,2,3,3,3,4,16,4,1,0,No,0.41014875486442365,Medium
1704,41,Male,Divorced,Sales,Sales Representative,1,Life Sciences,4,11104,14,1,No,Travel_Frequently,17,2,2,2,3,4,5,20,4,23,0,No,0.3290934614808447,Medium
1705,53,Male,Married,Sales,Manager,4,Life Sciences,4,17310,24,1,No,Non-Travel,17,3,3,3,3,3,2,15,0,32,0,No,0.21083664114881037,Low
1706,23,Male,Single,Human Resources,Manager,4,Life Sciences,2,8203,11,2,No,Non-Travel,23,1,3,1,3,4,8,15,13,8,0,No,0.624986136596329,High
1707,58,Female,Single,Sales,Manager,3,Life Sciences,2,6860,15,2,Yes,Travel_Rarely,23,3,2,3,3,4,4,19,8,38,0,No,0.6094729166519179,High
1708,48,Female,Married,Research & Development,Laboratory Technician,2,Marketing,2,17387,15,1,Yes,Travel_Rarely,2,1,1,1,3,3,1,28,5,33,0,No,0.6934238869888071,High
1709,37,Female,Divorced,Sales,Sales Executive,4,Marketing,2,1687,19,2,No,Travel_Rarely,9,2,2,3,3,5,9,27,24,17,1,Yes,0.27045551972296233,Low
1710,41,Male,Single,Research & Development,Laboratory Technician,2,Technical Degree,4,1997,18,2,No,Travel_Rarely,9,2,1,3,4,1,5,7,2,20,0,No,0.3199727177806208,Medium
1711,42,Female,Single,Research & Development,Laboratory Technician,3,Life Sciences,3,2511,18,2,No,Travel_Rarely,5,1,1,2,3,4,7,23,15,25,0,No,0.47235466426572575,Medium
1712,53,Male,Married,Research & Development,Manufacturing Director,4,Life Sciences,4,19182,15,1,No,Travel_Rarely,15,3,1,2,3,5,5,2,0,32,0,No,0.35304370900237114,Medium
1713,38,Male,Divorced,Research & Development,Laboratory Technician,2,Other,2,17207,18,0,Yes,Non-Travel,15,2,2,1,3,0,3,24,1,21,1,Yes,0.6763932390571004,High
1714,47,Male,Married,Research & Development,Healthcare Representative,1,Life Sciences,1,18818,24,2,No,Travel_Rarely,3,4,1,2,3,5,5,18,9,30,0,No,0.21029375812524032,Low
1715,41,Male,Married,Sales,Manager,2,Other,4,16876,20,1,Yes,Non-Travel,19,2,2,2,3,3,7,32,15,25,1,Yes,0.6560885975689942,High
1716,59,Male,Married,Human Resources,Manager,2,Technical Degree,1,15275,17,0,No,Non-Travel,28,3,1,2,4,5,7,1,0,43,1,Yes,0.530641733117185,Medium
1717,47,Female,Single,Research & Development,Healthcare Representative,2,Human Resources,1,7663,11,1,No,Travel_Rarely,3,4,1,2,4,1,9,14,14,27,1,Yes,0.3543956821275483,Medium
1718,39,Male,Single,Human Resources,Manager,2,Life Sciences,2,3449,22,1,No,Travel_Rarely,6,3,2,2,3,3,1,21,12,21,0,No,0.39432357695608966,Medium
1719,45,Male,Divorced,Sales,Sales Executive,1,Life Sciences,4,11243,17,1,No,Non-Travel,4,1,3,1,3,2,7,9,7,26,0,No,0.3289985072392023,Medium
1720,24,Male,Divorced,Research & Development,Laboratory Technician,3,Medical,3,8376,21,0,No,Travel_Rarely,24,4,3,1,3,0,5,17,10,3,1,Yes,0.4361302623645131,Medium
1721,52,Female,Married,Human Resources,Human Resources,2,Marketing,4,14499,18,1,No,Travel_Rarely,13,3,2,2,3,2,1,21,17,35,0,No,0.3434592968233078,Medium
1722,45,Male,Married,Sales,Manager,2,Life Sciences,3,3603,13,0,Yes,Travel_Rarely,27,4,2,2,3,5,0,26,23,24,0,No,0.695571582799831,High
1723,31,Male,Divorced,Sales,Manager,4,Technical Degree,3,19829,19,2,No,Travel_Rarely,13,3,3,1,3,4,5,12,3,13,0,No,0.27382294876693625,Low
1724,27,Male,Married,Research & Development,Manufacturing Director,4,Life Sciences,2,6526,18,0,No,Travel_Rarely,27,4,3,3,3,5,6,32,25,9,0,No,0.44554733042571454,Medium
1725,33,Female,Single,Research & Development,Healthcare Representative,1,Medical,3,10228,12,1,Yes,Travel_Rarely,11,3,3,1,3,4,9,4,1,14,0,No,0.7530579436469893,High
1726,33,Male,Married,Research & Development,Healthcare Representative,1,Technical Degree,4,7319,16,0,No,Travel_Rarely,5,1,2,3,3,2,4,25,0,18,0,No,0.4086851195051866,Medium
1727,48,Male,Married,Sales,Manager,1,Life Sciences,4,4548,14,1,No,Travel_Rarely,1,4,1,2,4,2,9,12,12,29,0,No,0.28705434272451547,Low
1728,59,Male,Married,Research & Development,Laboratory Technician,4,Life Sciences,1,15753,13,2,No,Non-Travel,9,4,2,2,3,4,7,26,4,42,0,No,0.24411158506963207,Low
1729,42,Male,Divorced,Sales,Sales Representative,2,Life Sciences,3,19634,21,0,No,Travel_Rarely,17,4,3,1,4,1,8,13,12,26,0,No,0.38084570247037147,Medium
1730,30,Male,Divorced,Sales,Sales Representative,4,Life Sciences,2,7387,16,2,No,Travel_Rarely,22,4,1,2,3,0,3,23,0,15,0,No,0.27776894626904847,Low
1731,23,Female,Single,Sales,Sales Executive,3,Life Sciences,2,10374,20,0,Yes,Travel_Rarely,1,1,2,3,3,3,6,2,2,4,0,No,0.6781828328150445,High
1732,26,Female,Married,Research & Development,Laboratory Technician,1,Life Sciences,4,12431,23,1,Yes,Travel_Rarely,3,4,3,3,3,2,7,29,7,10,0,No,0.47235074174056607,Medium
1733,53,Female,Married,Research & Development,Research Scientist,1,Life Sciences,3,5920,19,0,No,Travel_Rarely,15,2,2,1,3,0,5,34,2,38,0,No,0.5740809339279933,Medium
1734,37,Female,Married,Research & Development,Healthcare Representative,1,Technical Degree,2,1412,12,2,No,Non-Travel,26,1,1,3,3,3,1,13,2,21,0,No,0.3726785800332532,Medium
1735,35,Male,Married,Research & Development,Research Scientist,3,Human Resources,3,14189,20,0,Yes,Travel_Rarely,21,2,3,1,4,5,6,11,6,18,0,No,0.8211668855601512,High
1736,38,Female,Married,Research & Development,Laboratory Technician,2,Life Sciences,3,5172,20,2,No,Travel_Rarely,26,4,2,1,4,3,8,27,3,18,0,No,0.44042461696081414,Medium
1737,21,Female,Divorced,Research & Development,Research Scientist,2,Life Sciences,1,17480,20,2,No,Non-Travel,23,3,1,3,3,2,4,28,2,5,0,No,0.20793655352094348,Low
1738,50,Female,Married,Research & Development,Manufacturing Director,2,Life Sciences,2,15345,15,1,No,Travel_Rarely,10,2,1,3,3,1,1,16,14,33,0,No,0.28189817875795853,Low
1739,44,Male,Divorced,Research & Development,Laboratory Technician,1,Marketing,1,6479,16,0,Yes,Travel_Rarely,8,4,2,3,3,1,3,39,39,25,0,No,0.49262047869458053,Medium
1740,24,Male,Single,Research & Development,Laboratory Technician,2,Medical,2,15962,14,2,No,Travel_Rarely,12,2,1,3,3,0,2,20,2,3,0,No,0.2591396387912471,Low
1741,23,Female,Married,Research & Development,Research Scientist,4,Other,3,7285,17,1,No,Travel_Rarely,25,4,3,3,3,5,3,22,6,4,0,No,0.3354648599110827,Medium
1742,32,Female,Married,Sales,Sales Representative,1,Life Sciences,2,6748,12,1,No,Travel_Rarely,22,4,1,3,3,0,9,19,17,14,0,No,0.32664672167735154,Medium
1743,35,Male,Divorced,Research & Development,Laboratory Technician,3,Marketing,4,7532,17,1,No,Non-Travel,15,4,2,3,3,4,6,10,10,16,0,No,0.22453616955599237,Low
1744,49,Female,Married,Research & Development,Research Scientist,3,Medical,3,16002,12,2,No,Travel_Rarely,27,3,3,2,3,1,9,33,0,29,0,No,0.37863679341489276,Medium
1745,28,Female,Single,Sales,Sales Representative,2,Human Resources,2,13882,11,0,No,Non-Travel,9,2,1,1,3,0,7,9,9,11,0,No,0.5058533391167519,Medium
1746,37,Male,Married,Research & Development,Laboratory Technician,1,Medical,1,14428,21,2,Yes,Travel_Rarely,24,1,1,1,3,4,0,9,8,21,1,Yes,0.7377338498711852,High
1747,41,Male,Married,Research & Development,Healthcare Representative,4,Medical,1,15466,15,1,No,Travel_Rarely,25,1,3,3,3,5,7,5,2,23,0,No,0.4639310651342019,Medium
1748,32,Male,Divorced,Research & Development,Laboratory Technician,4,Medical,3,3073,12,2,No,Travel_Rarely,10,1,3,1,4,3,4,35,2,15,1,Yes,0.42728121079029713,Medium
1749,24,Male,Married,Human Resources,Human Resources,1,Technical Degree,1,6324,18,2,No,Travel_Rarely,20,1,1,3,3,0,6,23,3,7,0,No,0.40130184645732886,Medium
1750,38,Female,Divorced,Research & Development,Laboratory Technician,2,Life Sciences,3,11575,22,1,Yes,Travel_Rarely,9,4,3,2,4,4,0,11,10,22,0,No,0.4838262035196709,Medium
1751,59,Male,Divorced,Sales,Sales Representative,3,Life Sciences,3,1326,22,0,Yes,Travel_Rarely,15,2,2,1,4,1,1,22,14,44,1,Yes,0.7570097213026332,High
1752,43,Female,Single,Human Resources,Manager,3,Medical,3,18895,22,1,No,Travel_Rarely,23,2,1,1,4,3,0,26,0,24,0,No,0.5413281405741521,Medium
1753,31,Female,Married,Research & Development,Manufacturing Director,4,Life Sciences,2,7139,18,1,No,Travel_Rarely,21,3,2,2,3,0,4,36,25,10,0,No,0.39981011748309053,Medium
1754,54,Male,Married,Sales,Sales Representative,4,Medical,3,8428,11,2,No,Travel_Rarely,21,2,1,2,3,1,5,5,3,39,0,No,0.41654934273636857,Medium
1755,38,Male,Divorced,Sales,Sales Executive,4,Other,1,3051,14,1,No,Travel_Rarely,1,2,2,2,4,3,9,0,0,20,0,No,0.3432310627089542,Medium
1756,35,Female,Single,Research & Development,Healthcare Representative,3,Medical,4,5607,24,2,No,Travel_Frequently,2,2,2,1,3,2,8,5,0,19,0,No,0.43780172928888406,Medium
1757,22,Male,Single,Research & Development,Healthcare Representative,4,Marketing,2,11223,19,1,No,Travel_Frequently,26,3,3,1,3,1,7,21,19,2,1,Yes,0.5408880767181073,Medium
1758,20,Female,Single,Research & Development,Manufacturing Director,3,Medical,1,1127,15,1,No,Travel_Rarely,19,1,1,2,4,2,6,23,12,0,0,No,0.5859561010344919,Medium
1759,40,Male,Married,Research & Development,Research Scientist,3,Technical Degree,3,1718,22,0,No,Travel_Rarely,14,2,3,2,3,5,4,24,0,19,0,No,0.49021748212290267,Medium
1760,43,Male,Single,Research & Development,Healthcare Representative,2,Other,3,16866,21,1,No,Travel_Rarely,8,3,3,2,4,0,2,14,4,22,0,No,0.29384575659092094,Low
1761,54,Male,Married,Sales,Sales Representative,2,Medical,4,13610,20,0,Yes,Travel_Frequently,6,3,1,2,3,4,8,25,4,35,0,No,0.6371178256544155,High
1762,41,Male,Divorced,Sales,Sales Representative,2,Medical,1,4259,23,1,No,Travel_Rarely,12,4,2,2,4,0,4,7,5,21,0,No,0.24367155462424434,Low
1763,36,Male,Married,Sales,Sales Representative,4,Life Sciences,2,9070,16,1,No,Travel_Rarely,26,3,1,3,3,1,2,23,22,18,0,No,0.3469740717967239,Medium
1764,42,Female,Married,Research & Development,Manufacturing Director,3,Life Sciences,1,9618,13,1,Yes,Non-Travel,27,1,1,2,3,2,2,37,13,26,1,Yes,0.757745803664195,High
1765,38,Male,Divorced,Sales,Sales Representative,4,Life Sciences,3,3612,15,0,Yes,Travel_Rarely,29,2,1,3,3,2,2,5,3,17,0,No,0.6930509950976996,High
1766,29,Female,Married,Research & Development,Research Scientist,3,Life Sciences,2,13055,24,2,No,Travel_Rarely,15,3,3,1,4,3,5,34,18,8,0,No,0.34725947585501926,Medium
1767,58,Female,Single,Research & Development,Manufacturing Director,2,Marketing,3,18494,22,0,Yes,Travel_Rarely,14,1,1,1,3,0,0,0,0,37,0,No,0.7783099909676034,High
1768,50,Female,Married,Research & Development,Healthcare Representative,2,Medical,3,8866,23,1,Yes,Travel_Frequently,21,3,1,3,4,0,3,35,3,34,0,No,0.6011072097074438,High
1769,21,Male,Married,Sales,Sales Executive,4,Life Sciences,1,12629,23,2,No,Non-Travel,29,3,1,2,3,1,7,11,2,3,0,No,0.34835047059536595,Medium
1770,59,Female,Single,Research & Development,Research Scientist,3,Other,4,9186,23,1,No,Travel_Rarely,1,3,2,1,3,2,2,37,30,39,0,No,0.3838727652836275,Medium
1771,24,Male,Married,Sales,Sales Executive,4,Medical,3,19654,11,0,No,Non-Travel,28,3,2,2,3,1,4,10,8,9,0,No,0.4310651483540352,Medium
1772,39,Male,Divorced,Research & Development,Research Scientist,1,Medical,1,12835,18,0,Yes,Non-Travel,11,3,2,2,4,1,1,11,4,21,0,No,0.535054068921238,Medium
1773,50,Female,Married,Sales,Sales Executive,4,Marketing,2,14899,21,2,Yes,Travel_Rarely,28,1,2,3,3,5,1,38,12,34,1,Yes,0.6463300891570212,High
1774,34,Male,Married,Research & Development,Laboratory Technician,2,Medical,4,17901,16,0,No,Non-Travel,25,2,3,1,3,2,6,6,5,16,0,No,0.5297430899555956,Medium
1775,41,Female,Married,Research & Development,Healthcare Representative,3,Life Sciences,3,19772,22,1,No,Travel_Frequently,3,2,3,1,3,1,9,10,6,22,0,No,0.36797316839527194,Medium
1776,51,Female,Divorced,Sales,Sales Executive,3,Technical Degree,3,14839,12,2,No,Travel_Rarely,19,2,1,3,3,2,2,35,9,36,0,No,0.24693822880181082,Low
1777,45,Male,Divorced,Sales,Sales Executive,4,Life Sciences,2,10493,14,1,No,Travel_Rarely,18,2,3,2,3,1,4,30,15,29,0,No,0.36792808317272546,Medium
1778,58,Male,Married,Research & Development,Laboratory Technician,2,Medical,1,6504,14,2,No,Non-Travel,20,1,2,2,3,4,2,32,30,43,0,No,0.40703846027577445,Medium
1779,56,Female,Married,Research & Development,Healthcare Representative,1,Life Sciences,3,12276,19,2,Yes,Travel_Rarely,28,4,1,1,3,1,5,12,4,41,0,No,0.6967932611101549,High
1780,39,Male,Married,Research & Development,Manufacturing Director,4,Medical,2,8407,19,1,No,Non-Travel,2,4,1,3,3,1,9,17,5,18,0,No,0.21475641506387394,Low
1781,34,Female,Single,Research & Development,Healthcare Representative,3,Life Sciences,3,7752,15,0,Yes,Travel_Rarely,29,1,2,3,3,4,2,23,1,14,0,No,0.8109931070395411,High
1782,51,Male,Single,Research & Development,Healthcare Representative,2,Marketing,1,6180,22,1,No,Travel_Rarely,25,1,2,2,3,0,7,8,2,36,1,Yes,0.6152024471080367,High
1783,23,Male,Single,Sales,Sales Representative,3,Life Sciences,4,17014,13,0,No,Non-Travel,28,3,2,2,3,2,1,30,17,4,0,No,0.4364205363283882,Medium
1784,23,Male,Married,Sales,Manager,3,Human Resources,1,17717,11,0,No,Travel_Rarely,26,3,3,3,3,3,2,9,2,4,0,No,0.34827239229764023,Medium
1785,51,Male,Single,Sales,Sales Executive,3,Technical Degree,1,14013,16,1,Yes,Travel_Rarely,7,3,1,1,3,4,7,1,0,35,0,No,0.7307417936920279,High
1786,18,Male,Single,Human Resources,Manager,3,Life Sciences,1,11971,18,2,Yes,Travel_Rarely,8,2,2,2,3,0,7,37,31,1,1,Yes,0.6807101667619534,High
1787,27,Male,Single,Research & Development,Laboratory Technician,1,Life Sciences,2,11784,11,1,No,Travel_Rarely,19,3,1,3,3,1,0,14,5,6,0,No,0.3106709187658943,Medium
1788,38,Male,Married,Research & Development,Healthcare Representative,2,Marketing,3,4566,21,2,Yes,Travel_Rarely,22,4,1,3,4,5,7,2,0,18,0,No,0.5677788082414437,Medium
1789,22,Female,Married,Research & Development,Healthcare Representative,4,Life Sciences,4,4596,11,0,No,Travel_Rarely,15,2,3,3,3,0,9,30,1,2,0,No,0.4572339393534118,Medium
1790,19,Female,Single,Human Resources,Human Resources,2,Life Sciences,2,17544,21,2,Yes,Travel_Rarely,10,3,1,1,3,4,1,5,5,0,0,No,0.6432045820915968,High
1791,39,Male,Divorced,Sales,Manager,2,Life Sciences,1,1963,17,1,No,Travel_Rarely,22,2,2,2,3,5,6,2,2,23,0,No,0.44956015067310884,Medium
1792,19,Female,Married,Research & Development,Laboratory Technician,2,Medical,4,14803,17,2,No,Travel_Rarely,29,4,2,2,3,1,5,10,10,0,0,No,0.3212193930586505,Medium
1793,27,Female,Single,Research & Development,Laboratory Technician,4,Life Sciences,1,1696,12,0,No,Non-Travel,1,3,1,2,3,0,1,14,0,12,0,No,0.4056214062851501,Medium
1794,51,Male,Single,Research & Development,Laboratory Technician,2,Life Sciences,1,9510,13,0,No,Travel_Rarely,6,4,1,1,3,3,4,27,22,36,0,No,0.49899895852455917,Medium
1795,33,Male,Married,Sales,Sales Representative,4,Medical,1,16147,12,2,Yes,Travel_Rarely,13,4,3,2,3,2,6,9,2,17,1,Yes,0.5197424574223123,Medium
1796,56,Male,Single,Research & Development,Laboratory Technician,4,Life Sciences,4,10703,16,0,Yes,Non-Travel,14,4,2,2,3,2,7,37,7,36,0,No,0.6957445376892247,High
1797,39,Male,Single,Human Resources,Human Resources,1,Life Sciences,3,4136,23,0,No,Travel_Rarely,3,3,2,2,3,4,2,6,5,24,0,No,0.46126459854522506,Medium
1798,29,Male,Married,Research & Development,Research Scientist,3,Human Resources,1,13769,23,2,No,Travel_Rarely,11,1,1,2,3,1,0,14,3,11,0,No,0.3204024754770167,Medium
1799,41,Male,Married,Research & Development,Laboratory Technician,4,Medical,3,12568,18,0,No,Travel_Rarely,3,3,1,1,3,1,6,17,10,23,0,No,0.45223663530151115,Medium
1800,57,Male,Married,Human Resources,Manager,3,Life Sciences,4,15805,18,2,Yes,Travel_Rarely,19,4,1,3,3,2,4,17,7,36,1,Yes,0.49093278003898094,Medium
1801,55,Female,Married,Research & Development,Research Scientist,2,Life Sciences,4,4404,11,2,Yes,Travel_Rarely,10,3,2,3,3,0,4,23,8,35,0,No,0.48966405497626586,Medium
1802,27,Male,Divorced,Sales,Manager,3,Medical,1,1854,21,0,Yes,Non-Travel,27,4,1,2,3,1,6,1,1,11,1,Yes,0.6870205253937776,High
1803,52,Female,Single,Research & Development,Research Scientist,3,Life Sciences,3,2173,19,2,No,Travel_Rarely,15,1,3,2,3,3,0,39,1,35,1,Yes,0.4523101689052253,Medium
1804,49,Female,Single,Research & Development,Laboratory Technician,3,Other,3,13963,21,0,Yes,Non-Travel,11,2,3,2,3,3,7,19,15,32,1,Yes,0.7404696521987465,High
1805,24,Male,Divorced,Research & Development,Manufacturing Director,2,Marketing,1,6913,18,0,No,Travel_Rarely,15,1,1,1,3,1,9,33,30,7,0,No,0.5975112627672104,Medium
1806,38,Female,Married,Research & Development,Laboratory Technician,2,Other,2,14740,19,0,Yes,Travel_Rarely,26,1,3,2,3,1,4,25,5,20,1,Yes,0.7890157794454482,High
1807,37,Male,Married,Human Resources,Manager,4,Technical Degree,2,1363,23,1,No,Travel_Rarely,27,2,3,1,3,2,7,6,4,21,0,No,0.655106343688729,High
1808,43,Female,Single,Human Resources,Human Resources,4,Medical,4,19265,24,0,No,Travel_Rarely,24,3,3,2,3,4,9,37,20,26,0,No,0.5900861118806359,Medium
1809,21,Male,Single,Research & Development,Laboratory Technician,1,Medical,4,19417,23,2,No,Travel_Rarely,13,2,3,2,3,2,9,29,25,1,0,No,0.35220339200212625,Medium
1810,39,Male,Single,Sales,Sales Executive,2,Technical Degree,2,3826,19,2,No,Non-Travel,5,3,3,3,4,4,4,4,2,19,0,No,0.20479997885297088,Low
1811,32,Female,Married,Human Resources,Manager,1,Medical,2,4841,21,2,No,Non-Travel,4,3,2,2,3,3,6,10,2,15,0,No,0.27191152299731836,Low
1812,57,Female,Single,Research & Development,Research Scientist,2,Life Sciences,2,13476,22,1,No,Travel_Rarely,13,4,1,1,4,4,9,0,0,38,1,Yes,0.46911081649174213,Medium
1813,38,Male,Married,Sales,Manager,3,Medical,1,9266,16,1,No,Travel_Rarely,9,4,3,3,3,2,2,33,27,21,0,No,0.21940140095909377,Low
1814,32,Female,Married,Human Resources,Human Resources,1,Life Sciences,1,14116,13,2,No,Travel_Frequently,25,2,1,1,3,1,1,0,0,13,0,No,0.4182272606011099,Medium
1815,39,Female,Single,Research & Development,Manufacturing Director,1,Marketing,1,13467,11,2,No,Travel_Rarely,17,1,3,3,3,4,5,18,7,18,0,No,0.35000289604409673,Medium
1816,45,Male,Single,Research & Development,Laboratory Technician,1,Marketing,1,11722,21,1,Yes,Travel_Rarely,2,2,2,1,3,2,4,1,1,24,0,No,0.6832015195925498,High
1817,31,Male,Married,Research & Development,Research Scientist,2,Other,1,3590,18,2,No,Travel_Rarely,24,3,2,3,3,3,8,20,15,11,0,No,0.3415641754074329,Medium
1818,44,Male,Single,Research & Development,Manufacturing Director,4,Medical,1,10591,20,0,Yes,Travel_Rarely,5,4,3,1,3,5,9,19,11,28,0,No,0.7790980945814414,High
1819,58,Male,Single,Sales,Manager,1,Technical Degree,4,19879,13,0,Yes,Travel_Rarely,16,2,3,1,3,4,3,22,4,40,0,No,0.771313641856473,High
1820,57,Female,Single,Sales,Manager,4,Life Sciences,3,9427,23,2,No,Travel_Rarely,7,2,3,2,3,3,2,20,18,41,0,No,0.3377034369729056,Medium
1821,45,Female,Married,Research & Development,Healthcare Representative,2,Life Sciences,4,19836,17,0,No,Travel_Rarely,1,4,2,3,3,3,8,23,17,25,0,No,0.23944398179888582,Low
1822,43,Female,Married,Sales,Manager,1,Human Resources,3,15428,23,2,No,Travel_Rarely,28,4,2,3,4,0,7,3,0,23,0,No,0.23221110479493037,Low
1823,19,Female,Single,Sales,Sales Representative,2,Marketing,4,12823,20,1,No,Travel_Rarely,26,4,1,2,4,5,5,11,1,3,0,No,0.4455498301067424,Medium
1824,42,Male,Married,Research & Development,Laboratory Technician,4,Medical,4,2045,16,2,No,Travel_Frequently,12,3,2,1,3,4,0,21,19,24,1,Yes,0.3610114466366879,Medium
1825,20,Male,Divorced,Research & Development,Laboratory Technician,4,Life Sciences,1,11033,13,1,No,Travel_Rarely,21,4,3,1,4,2,9,19,11,0,0,No,0.4096980014654342,Medium
1826,25,Female,Married,Human Resources,Human Resources,1,Marketing,1,11941,16,0,Yes,Travel_Rarely,11,1,1,3,4,4,0,17,1,10,0,No,0.703264421121162,High
1827,50,Female,Single,Sales,Sales Representative,4,Technical Degree,3,8444,22,0,Yes,Travel_Rarely,12,2,2,1,3,4,5,0,0,35,0,No,0.8308603667831262,High
1828,59,Male,Married,Sales,Manager,3,Life Sciences,3,2557,13,0,No,Travel_Rarely,19,4,2,3,3,5,2,29,9,41,0,No,0.36161312542305146,Medium
1829,52,Male,Married,Research & Development,Manufacturing Director,3,Marketing,1,6074,23,2,Yes,Travel_Rarely,26,4,3,3,3,3,2,32,0,32,0,No,0.5268111056153951,Medium
1830,23,Female,Divorced,Research & Development,Manufacturing Director,1,Life Sciences,4,4416,23,1,Yes,Travel_Rarely,12,3,1,1,3,3,5,23,3,8,0,No,0.6928358940703343,High
1831,56,Male,Divorced,Sales,Sales Executive,2,Life Sciences,3,1648,24,1,No,Travel_Rarely,12,3,2,1,3,3,2,13,8,35,0,No,0.3379796931963866,Medium
1832,40,Male,Married,Research & Development,Laboratory Technician,2,Marketing,2,1181,19,0,No,Travel_Rarely,14,2,2,1,3,3,9,35,11,21,1,Yes,0.615420385869647,High
1833,42,Female,Married,Sales,Sales Representative,2,Life Sciences,2,6675,23,0,No,Travel_Rarely,2,1,3,2,3,5,5,4,0,22,0,No,0.4158103026439489,Medium
1834,36,Female,Divorced,Sales,Sales Executive,3,Life Sciences,2,5363,11,1,No,Travel_Rarely,2,2,1,3,3,2,4,10,3,17,1,Yes,0.2371387590507268,Low
1835,22,Female,Divorced,Research & Development,Research Scientist,4,Technical Degree,3,11118,23,2,No,Travel_Rarely,25,4,1,1,3,1,3,23,8,5,0,No,0.3481021257344463,Medium
1836,28,Female,Married,Research & Development,Research Scientist,3,Marketing,1,3895,18,0,Yes,Travel_Frequently,29,1,1,2,3,0,7,30,30,13,0,No,0.8568222120076265,High
1837,29,Male,Single,Human Resources,Human Resources,4,Life Sciences,1,3173,15,2,Yes,Travel_Rarely,4,1,1,1,3,3,1,12,11,9,1,Yes,0.7480166669088378,High
1838,27,Female,Single,Research & Development,Manufacturing Director,3,Other,1,4954,14,0,No,Non-Travel,20,1,3,3,4,3,6,15,5,6,0,No,0.5059418552558224,Medium
1839,25,Male,Married,Research & Development,Laboratory Technician,2,Life Sciences,3,11410,11,0,No,Travel_Rarely,23,1,2,2,3,0,3,23,0,7,0,No,0.5391956003826082,Medium
1840,41,Female,Married,Research & Development,Laboratory Technician,2,Other,3,8755,19,2,No,Travel_Rarely,26,2,2,3,3,3,1,12,9,20,0,No,0.305972846177133,Medium
1841,45,Male,Divorced,Sales,Sales Representative,2,Marketing,2,12984,23,2,Yes,Travel_Rarely,16,3,1,1,4,1,6,23,13,26,0,No,0.5771741745710519,Medium
1842,58,Female,Divorced,Research & Development,Manufacturing Director,1,Life Sciences,3,19983,19,2,No,Travel_Frequently,10,3,1,1,4,4,0,25,21,40,0,No,0.22522445818442302,Low
1843,53,Female,Single,Sales,Sales Representative,1,Life Sciences,2,8763,23,2,No,Travel_Rarely,13,4,1,1,3,0,3,1,0,32,0,No,0.3105464173339633,Medium
1844,54,Male,Married,Human Resources,Human Resources,4,Life Sciences,2,16605,15,1,No,Travel_Rarely,2,3,2,2,3,2,8,15,12,33,0,No,0.32132941420486194,Medium
1845,38,Female,Single,Sales,Sales Representative,1,Life Sciences,1,6194,24,1,No,Non-Travel,3,3,2,2,4,0,3,37,17,17,0,No,0.2593405555140857,Low
1846,25,Male,Married,Research & Development,Laboratory Technician,3,Medical,3,2102,21,0,No,Non-Travel,19,3,1,2,3,1,2,0,0,9,1,Yes,0.44730534644025255,Medium
